field_id,year,month,mean_temp,total_precip,temp_mean,temp_std,precip_mean,precip_std,temp_deviation,precip_deviation,temp_anomaly,precip_anomaly
osm-1386621285,2020,7,26.309677419354838,83.91,26.505032258064517,0.4237554833597098,126.954,39.09337066562565,-0.46100840314991337,-1.1010562473153047,False,False
osm-1386621285,2020,8,24.79548387096774,224.28,25.297225806451614,0.5808133537764767,149.326,46.7089876790324,-0.8638608809896051,1.6047018726900553,False,False
osm-1386621285,2020,9,20.079666666666665,140.88,21.491466666666668,0.9035984420329901,134.868,69.1065906408354,-1.5624196925612435,0.08699604399884085,False,False
osm-1386621285,2020,10,16.055806451612902,137.12,15.892129032258065,1.4847506964447366,58.742000000000004,52.41742286682931,0.11023899146622095,1.4952661865716983,False,False
osm-1386621285,2020,11,11.161333333333333,134.73000000000002,9.950333333333333,1.3526698907469379,75.664,55.41061748437749,0.8952664713570965,1.0659689908103465,False,False
osm-1386621285,2020,12,3.664516129032258,104.33,5.477677419354839,2.361813371912797,103.35799999999999,53.650656286759435,-0.7676987995262846,0.01811720614944072,False,False
osm-1386621285,2021,1,2.8367741935483872,86.56,3.89341935483871,1.8503328805894994,119.596,39.77008586865259,-0.5710567932801828,-0.830674595702583,False,False
osm-1386621285,2021,2,3.1725,116.33,6.277795566502464,2.0331445897290297,105.04,48.02781746030106,-1.5273363154739166,0.23507210189869873,False,False
osm-1386621285,2021,3,10.262258064516129,129.31,10.727225806451612,0.8564183396732082,100.486,29.804444802747128,-0.5429212808694704,0.9671040742669107,False,False
osm-1386621285,2021,4,13.904,36.61,14.259333333333334,0.8679031243942675,94.49199999999999,57.25746824650912,-0.40941589371662956,-1.0109074287183306,False,False
osm-1386621285,2021,5,18.307741935483868,65.78,18.806516129032257,1.6961936851933823,135.702,67.43189282527965,-0.2940549760928534,-1.0369277365707703,False,False
osm-1386621285,2021,6,23.923,77.15,23.501533333333334,1.6209688906467155,79.256,48.019483858117425,0.26000910264139115,-0.04385719776211187,False,False
osm-1386621285,2021,7,26.009999999999998,115.31,26.505032258064517,0.4237554833597098,126.954,39.09337066562565,-1.168202601509006,-0.2978510116099666,False,False
osm-1386621285,2021,8,26.044838709677418,125.97,25.297225806451614,0.5808133537764767,149.326,46.7089876790324,1.2871827039870694,-0.5000322456246353,False,False
osm-1386621285,2021,9,22.069333333333336,88.02,21.491466666666668,0.9035984420329901,134.868,69.1065906408354,0.6395171126751135,-0.6779092929570353,False,False
osm-1386621285,2021,10,17.681290322580644,84.12,15.892129032258065,1.4847506964447366,58.742000000000004,52.41742286682931,1.2050247186997511,0.48415199779040746,False,False
osm-1386621285,2021,11,7.891,16.63,9.950333333333333,1.3526698907469379,75.664,55.41061748437749,-1.522421211132436,-1.0653914841617511,False,False
osm-1386621285,2021,12,9.18032258064516,28.88,5.477677419354839,2.361813371912797,103.35799999999999,53.650656286759435,1.5677128452751563,-1.3882029625494179,False,False
osm-1386621285,2022,1,1.7606451612903224,94.17,3.89341935483871,1.8503328805894994,119.596,39.77008586865259,-1.152643513997819,-0.639324744833935,False,False
osm-1386621285,2022,2,6.114642857142857,103.36,6.277795566502464,2.0331445897290297,105.04,48.02781746030106,-0.08024648624786258,-0.034979728183331775,False,False
osm-1386621285,2022,3,10.79967741935484,107.25,10.727225806451612,0.8564183396732082,100.486,29.804444802747128,0.08459839023399922,0.22694601576260687,False,False
osm-1386621285,2022,4,13.724333333333334,70.17999999999999,14.259333333333334,0.8679031243942675,94.49199999999999,57.25746824650912,-0.6164282452300085,-0.42460836541584696,False,False
osm-1386621285,2022,5,20.499032258064517,130.53,18.806516129032257,1.6961936851933823,135.702,67.43189282527965,0.997831877224149,-0.07669961176087671,False,False
osm-1386621285,2022,6,24.938333333333333,35.94,23.501533333333334,1.6209688906467155,79.256,48.019483858117425,0.8863834514595528,-0.9020505119960317,False,False
osm-1386621285,2022,7,26.91,179.47,26.505032258064517,0.4237554833597098,126.954,39.09337066562565,0.9556637207965549,1.3433479668248898,False,False
osm-1386621285,2022,8,25.25709677419355,103.77,25.297225806451614,0.5808133537764767,149.326,46.7089876790324,-0.06909109784949682,-0.9753155070078735,False,False
osm-1386621285,2022,9,21.12,133.94,21.491466666666668,0.9035984420329901,134.868,69.1065906408354,-0.4110970641238716,-0.013428531076334675,False,False
osm-1386621285,2022,10,13.622903225806452,43.06,15.892129032258065,1.4847506964447366,58.742000000000004,52.41742286682931,-1.5283547681676912,-0.29917533412204156,False,False
osm-1386621285,2022,11,10.060333333333334,135.0,9.950333333333333,1.3526698907469379,75.664,55.41061748437749,0.08132065388049683,1.0708417031578692,False,False
osm-1386621285,2022,12,3.5870967741935487,97.91999999999999,5.477677419354839,2.361813371912797,103.35799999999999,53.650656286759435,-0.8004784237588329,-0.10135943111178788,False,False
osm-1386621285,2023,1,6.360967741935484,107.39999999999999,3.89341935483871,1.8503328805894994,119.596,39.77008586865259,1.3335699824512848,-0.3066626519308848,False,False
